symbol,open,high,low,close,volume
NASDAQ:MSFT,371.78,372.98,371.09,371.73,212263.0
NASDAQ:MSFT,371.76,372.05,371.4,371.75,78425.0
NASDAQ:MSFT,371.74,372.25,370.84,372.06,97061.0
NASDAQ:MSFT,372.05,372.26,371.09,372.22,88703.0
NASDAQ:MSFT,372.225,372.58,372.02,372.4,99079.0
NASDAQ:MSFT,372.39,372.62,371.8,372.58,345865.0
NASDAQ:MSFT,373.41,374.16,371.49,371.8,351349.0
NASDAQ:MSFT,371.74,371.91,368.67,370.06,317865.0
NASDAQ:MSFT,370.03,371.47,370.02,371.42,156253.0
NASDAQ:MSFT,371.43,371.55,369.58,369.67,159472.0
NASDAQ:MSFT,369.71,369.9,368.79,369.72,165081.0
NASDAQ:MSFT,369.73,369.88,369.01,369.15,104164.0
NASDAQ:MSFT,369.14,369.57,368.69,368.74,100355.0
NASDAQ:MSFT,368.73,369.61,368.05,369.54,112740.0
NASDAQ:MSFT,369.55,370.05,368.975,369.93,91607.0
NASDAQ:MSFT,369.91,370.11,369.32,369.61,70013.0
NASDAQ:MSFT,369.62,370.53,369.62,369.77,77029.0
NASDAQ:MSFT,369.76,369.96,369.01,369.05,110181.0
NASDAQ:MSFT,369.05,369.73,368.41,368.81,292803.0
NASDAQ:MSFT,368.175,370.46,366.3,367.0,391697.0
NASDAQ:MSFT,366.99,370.11,366.79,369.7,190185.0
NASDAQ:MSFT,369.77,369.9,367.89,368.65,171907.0
NASDAQ:MSFT,368.68,369.09,367.71,368.52,146906.0
NASDAQ:MSFT,368.59,370.59,368.59,370.57,185799.0
NASDAQ:MSFT,370.6,371.25,369.88,370.87,141885.0
NASDAQ:MSFT,370.88,370.97,370.25,370.44,77400.0
NASDAQ:MSFT,370.43,370.88,369.82,369.99,91239.0
NASDAQ:MSFT,370.0,370.46,369.89,370.38,82944.0
NASDAQ:MSFT,370.33,371.22,370.3,371.02,113515.0
NASDAQ:MSFT,371.01,371.03,370.25,370.28,86628.0
NASDAQ:MSFT,370.29,371.19,370.18,371.17,126444.0
NASDAQ:MSFT,371.16,371.45,370.6,370.85,310626.0
NASDAQ:MSFT,369.06,370.91,368.23,370.41,275354.0
NASDAQ:MSFT,370.49,373.19,370.46,372.77,238985.0
NASDAQ:MSFT,372.87,373.33,370.78,373.19,155975.0
NASDAQ:MSFT,373.16,373.37,371.86,372.6,134341.0
NASDAQ:MSFT,372.62,372.81,371.03,372.13,138211.0
NASDAQ:MSFT,372.13,372.94,371.28,372.67,82970.0
NASDAQ:MSFT,372.63,373.04,372.28,372.9,95413.0
NASDAQ:MSFT,372.9,373.28,372.66,372.93,90069.0
NASDAQ:MSFT,372.97,373.28,372.63,373.24,97669.0
NASDAQ:MSFT,373.25,373.84,373.16,373.35,113661.0
NASDAQ:MSFT,373.36,373.97,373.36,373.59,102985.0
NASDAQ:MSFT,373.59,373.78,373.19,373.72,116226.0
NASDAQ:MSFT,373.7,374.46,373.46,374.33,309732.0
NASDAQ:MSFT,368.48,369.56,366.1,368.72,1098426.0
NASDAQ:MSFT,368.73,369.2,368.06,368.71,251755.0
NASDAQ:MSFT,368.74,370.55,368.46,369.82,237601.0
NASDAQ:MSFT,369.815,370.28,368.08,368.44,167307.0
NASDAQ:MSFT,368.5,368.58,367.82,368.54,169156.0
NASDAQ:MSFT,368.5,369.04,368.05,368.49,125198.0
NASDAQ:MSFT,368.52,369.09,368.15,368.99,96950.0
NASDAQ:MSFT,369.02,369.9,368.94,369.74,119497.0
NASDAQ:MSFT,369.74,370.16,369.34,369.44,122581.0
NASDAQ:MSFT,369.46,370.24,369.3,370.2,96407.0
NASDAQ:MSFT,370.21,370.4,369.65,369.77,99342.0
NASDAQ:MSFT,369.76,370.41,369.7,370.02,125411.0
NASDAQ:MSFT,370.02,371.6,370.01,371.33,334816.0
NASDAQ:MSFT,370.57,372.405,370.54,371.68,533476.0
NASDAQ:MSFT,371.72,372.16,370.99,371.02,232208.0
NASDAQ:MSFT,371.04,372.09,370.46,371.94,215225.0
NASDAQ:MSFT,371.95,372.6,371.67,372.41,174888.0
NASDAQ:MSFT,372.42,373.16,371.89,371.99,114309.0
NASDAQ:MSFT,372.01,372.21,371.24,372.12,79830.0
NASDAQ:MSFT,372.12,372.4,371.74,372.31,108002.0
NASDAQ:MSFT,372.27,372.54,372.1,372.33,99292.0
NASDAQ:MSFT,372.33,372.94,372.23,372.53,126633.0
NASDAQ:MSFT,372.53,372.75,372.26,372.34,134969.0
NASDAQ:MSFT,372.36,372.71,372.21,372.57,117048.0
NASDAQ:MSFT,372.59,373.11,372.55,372.94,135809.0
NASDAQ:MSFT,372.94,374.37,372.63,374.34,390338.0
NASDAQ:MSFT,376.11,377.63,375.56,375.93,380680.0
NASDAQ:MSFT,375.87,375.9,374.95,375.11,224815.0
NASDAQ:MSFT,375.13,375.85,375.05,375.17,173250.0
NASDAQ:MSFT,375.18,375.33,373.16,374.325,189065.0
NASDAQ:MSFT,374.35,374.85,373.99,374.06,83665.0
NASDAQ:MSFT,374.08,374.72,373.94,374.4,85632.0
NASDAQ:MSFT,374.41,374.47,373.84,374.0,61838.0
NASDAQ:MSFT,374.005,374.005,373.28,373.29,80596.0
NASDAQ:MSFT,373.31,373.92,373.21,373.21,68622.0
NASDAQ:MSFT,373.2,375.47,373.18,374.6,251811.0
NASDAQ:MSFT,374.63,375.68,374.19,374.44,277026.0
NASDAQ:MSFT,374.455,374.6,370.77,371.8,445332.0
NASDAQ:MSFT,371.785,374.34,371.37,374.31,665985.0
NASDAQ:MSFT,373.26,373.81,369.69,370.28,776418.0
NASDAQ:MSFT,370.3,370.31,368.23,368.33,534382.0
NASDAQ:MSFT,368.41,369.66,367.66,369.21,321649.0
NASDAQ:MSFT,369.17,369.25,366.05,366.52,425140.0
